,index,season,seasonNumber,series,episode,inCompetition,chef,challengeType,outcome,rating
7960,7960,Portland,18,US,11,0,Nelson G.,Elimination,,
7961,7961,Portland,18,US,11,0,Roscoe H.,Elimination,,
7962,7962,Portland,18,US,11,0,Sara H.,Elimination,,
7963,7963,Portland,18,US,11,0,Sasha G.,Elimination,,
7964,7964,Portland,18,US,12,1,Dawn B.,Quickfire,IN,
7965,7965,Portland,18,US,12,1,Gabe E.,Quickfire,IN,
7966,7966,Portland,18,US,12,1,Jamie T.,Quickfire,WIN,
7967,7967,Portland,18,US,12,1,Shota N.,Quickfire,IN,
7968,7968,Portland,18,US,12,0,Avishar B.,Quickfire,,
7969,7969,Portland,18,US,12,0,Brittanny A.,Quickfire,,
7970,7970,Portland,18,US,12,0,Byron G.,Quickfire,,
7971,7971,Portland,18,US,12,0,Chris V.,Quickfire,,
7972,7972,Portland,18,US,12,0,Gabriel P.,Quickfire,,
7973,7973,Portland,18,US,12,0,Kiki L.,Quickfire,,
7974,7974,Portland,18,US,12,0,Maria M.,Quickfire,,
7975,7975,Portland,18,US,12,0,Nelson G.,Quickfire,,
7976,7976,Portland,18,US,12,0,Roscoe H.,Quickfire,,
7977,7977,Portland,18,US,12,0,Sara H.,Quickfire,,
7978,7978,Portland,18,US,12,0,Sasha G.,Quickfire,,
7979,7979,Portland,18,US,12,1,Dawn B.,Elimination,LOW,
7980,7980,Portland,18,US,12,1,Gabe E.,Elimination,LOW,
7981,7981,Portland,18,US,12,1,Jamie T.,Elimination,OUT,
7982,7982,Portland,18,US,12,1,Shota N.,Elimination,WIN,
7983,7983,Portland,18,US,12,0,Avishar B.,Elimination,,
7984,7984,Portland,18,US,12,0,Brittanny A.,Elimination,,
7985,7985,Portland,18,US,12,0,Byron G.,Elimination,,
7986,7986,Portland,18,US,12,0,Chris V.,Elimination,,
7987,7987,Portland,18,US,12,0,Gabriel P.,Elimination,,
7988,7988,Portland,18,US,12,0,Kiki L.,Elimination,,
7989,7989,Portland,18,US,12,0,Maria M.,Elimination,,
7990,7990,Portland,18,US,12,0,Nelson G.,Elimination,,
7991,7991,Portland,18,US,12,0,Roscoe H.,Elimination,,
7992,7992,Portland,18,US,12,0,Sara H.,Elimination,,
7993,7993,Portland,18,US,12,0,Sasha G.,Elimination,,
7994,7994,Portland,18,US,13,1,Dawn B.,Quickfire,IN,
7995,7995,Portland,18,US,13,1,Gabe E.,Quickfire,WIN,
7996,7996,Portland,18,US,13,1,Shota N.,Quickfire,IN,
7997,7997,Portland,18,US,13,0,Avishar B.,Quickfire,,
7998,7998,Portland,18,US,13,0,Brittanny A.,Quickfire,,
7999,7999,Portland,18,US,13,0,Byron G.,Quickfire,,
8000,8000,Portland,18,US,13,0,Chris V.,Quickfire,,
8001,8001,Portland,18,US,13,0,Gabriel P.,Quickfire,,
8002,8002,Portland,18,US,13,0,Jamie T.,Quickfire,,
8003,8003,Portland,18,US,13,0,Kiki L.,Quickfire,,
8004,8004,Portland,18,US,13,0,Maria M.,Quickfire,,
8005,8005,Portland,18,US,13,0,Nelson G.,Quickfire,,
8006,8006,Portland,18,US,13,0,Roscoe H.,Quickfire,,
8007,8007,Portland,18,US,13,0,Sara H.,Quickfire,,
8008,8008,Portland,18,US,13,0,Sasha G.,Quickfire,,
8009,8009,Portland,18,US,13,1,Dawn B.,Elimination,IN,
8010,8010,Portland,18,US,13,1,Gabe E.,Elimination,IN,
8011,8011,Portland,18,US,13,1,Shota N.,Elimination,WIN,
8012,8012,Portland,18,US,13,0,Avishar B.,Elimination,,
8013,8013,Portland,18,US,13,0,Brittanny A.,Elimination,,
8014,8014,Portland,18,US,13,0,Byron G.,Elimination,,
8015,8015,Portland,18,US,13,0,Chris V.,Elimination,,
8016,8016,Portland,18,US,13,0,Gabriel P.,Elimination,,
8017,8017,Portland,18,US,13,0,Jamie T.,Elimination,,
8018,8018,Portland,18,US,13,0,Kiki L.,Elimination,,
8019,8019,Portland,18,US,13,0,Maria M.,Elimination,,
8020,8020,Portland,18,US,13,0,Nelson G.,Elimination,,
8021,8021,Portland,18,US,13,0,Roscoe H.,Elimination,,
8022,8022,Portland,18,US,13,0,Sara H.,Elimination,,
8023,8023,Portland,18,US,13,0,Sasha G.,Elimination,,
8024,8024,Portland,18,US,14,1,Dawn B.,Elimination,RUNNER-UP,
8025,8025,Portland,18,US,14,1,Gabe E.,Elimination,WINNER,
8026,8026,Portland,18,US,14,1,Shota N.,Elimination,RUNNER-UP,
8027,8027,Portland,18,US,14,0,Avishar B.,Elimination,,
8028,8028,Portland,18,US,14,0,Brittanny A.,Elimination,,
8029,8029,Portland,18,US,14,0,Byron G.,Elimination,,
8030,8030,Portland,18,US,14,0,Chris V.,Elimination,,
8031,8031,Portland,18,US,14,0,Gabriel P.,Elimination,,
8032,8032,Portland,18,US,14,0,Jamie T.,Elimination,,
8033,8033,Portland,18,US,14,0,Kiki L.,Elimination,,
8034,8034,Portland,18,US,14,0,Maria M.,Elimination,,
8035,8035,Portland,18,US,14,0,Nelson G.,Elimination,,
8036,8036,Portland,18,US,14,0,Roscoe H.,Elimination,,
8037,8037,Portland,18,US,14,0,Sara H.,Elimination,,
8038,8038,Portland,18,US,14,0,Sasha G.,Elimination,,
8039,8039,San Francisco,1,US,1,1,Andrea B.,Quickfire,IN,
8040,8040,San Francisco,1,US,1,1,Brian H.,Quickfire,IN,
8041,8041,San Francisco,1,US,1,1,Candice K.,Quickfire,IN,
8042,8042,San Francisco,1,US,1,1,Cynthia S.,Quickfire,IN,
8043,8043,San Francisco,1,US,1,1,Dave M.,Quickfire,IN,
8044,8044,San Francisco,1,US,1,1,Harold D.,Quickfire,IN,
8045,8045,San Francisco,1,US,1,1,Ken L.,Quickfire,IN,
8046,8046,San Francisco,1,US,1,1,Lee Anne W.,Quickfire,WIN,
8047,8047,San Francisco,1,US,1,1,Lisa P.,Quickfire,IN,
8048,8048,San Francisco,1,US,1,1,Miguel M.,Quickfire,IN,
8049,8049,San Francisco,1,US,1,1,Stephen A.,Quickfire,IN,
8050,8050,San Francisco,1,US,1,1,Tiffani F.,Quickfire,IN,
8051,8051,San Francisco,1,US,1,1,Andrea B.,Elimination,LOW,
8052,8052,San Francisco,1,US,1,1,Brian H.,Elimination,IN,
8053,8053,San Francisco,1,US,1,1,Candice K.,Elimination,LOW,
8054,8054,San Francisco,1,US,1,1,Cynthia S.,Elimination,IN,
8055,8055,San Francisco,1,US,1,1,Dave M.,Elimination,IN,
8056,8056,San Francisco,1,US,1,1,Harold D.,Elimination,WIN,
8057,8057,San Francisco,1,US,1,1,Ken L.,Elimination,OUT,
8058,8058,San Francisco,1,US,1,1,Lee Anne W.,Elimination,IN,
8059,8059,San Francisco,1,US,1,1,Lisa P.,Elimination,IN,
8060,8060,San Francisco,1,US,1,1,Miguel M.,Elimination,IN,
8061,8061,San Francisco,1,US,1,1,Stephen A.,Elimination,HIGH,
8062,8062,San Francisco,1,US,1,1,Tiffani F.,Elimination,HIGH,
8063,8063,San Francisco,1,US,2,1,Andrea B.,Quickfire,IN,
8064,8064,San Francisco,1,US,2,1,Brian H.,Quickfire,IN,
8065,8065,San Francisco,1,US,2,1,Candice K.,Quickfire,IN,
8066,8066,San Francisco,1,US,2,1,Cynthia S.,Quickfire,IN,
8067,8067,San Francisco,1,US,2,1,Dave M.,Quickfire,IN,
8068,8068,San Francisco,1,US,2,1,Harold D.,Quickfire,IN,
8069,8069,San Francisco,1,US,2,1,Lee Anne W.,Quickfire,IN,
8070,8070,San Francisco,1,US,2,1,Lisa P.,Quickfire,IN,
8071,8071,San Francisco,1,US,2,1,Miguel M.,Quickfire,IN,
8072,8072,San Francisco,1,US,2,1,Stephen A.,Quickfire,WIN,
8073,8073,San Francisco,1,US,2,1,Tiffani F.,Quickfire,IN,
8074,8074,San Francisco,1,US,2,0,Ken L.,Quickfire,,
8075,8075,San Francisco,1,US,2,1,Andrea B.,Elimination,OUT,
8076,8076,San Francisco,1,US,2,1,Brian H.,Elimination,HIGH,
8077,8077,San Francisco,1,US,2,1,Candice K.,Elimination,IN,
8078,8078,San Francisco,1,US,2,1,Cynthia S.,Elimination,LOW,
8079,8079,San Francisco,1,US,2,1,Dave M.,Elimination,LOW,
8080,8080,San Francisco,1,US,2,1,Harold D.,Elimination,IN,
8081,8081,San Francisco,1,US,2,1,Lee Anne W.,Elimination,IN,
8082,8082,San Francisco,1,US,2,1,Lisa P.,Elimination,LOW,
8083,8083,San Francisco,1,US,2,1,Miguel M.,Elimination,WIN,
8084,8084,San Francisco,1,US,2,1,Stephen A.,Elimination,HIGH,
8085,8085,San Francisco,1,US,2,1,Tiffani F.,Elimination,IN,
8086,8086,San Francisco,1,US,2,0,Ken L.,Elimination,,
8087,8087,San Francisco,1,US,3,1,Andrea B.,Quickfire,IN,
8088,8088,San Francisco,1,US,3,1,Brian H.,Quickfire,IN,
8089,8089,San Francisco,1,US,3,1,Candice K.,Quickfire,IN,
8090,8090,San Francisco,1,US,3,1,Cynthia S.,Quickfire,IN,
8091,8091,San Francisco,1,US,3,1,Dave M.,Quickfire,IN,
8092,8092,San Francisco,1,US,3,1,Harold D.,Quickfire,IN,
8093,8093,San Francisco,1,US,3,1,Lee Anne W.,Quickfire,IN,
8094,8094,San Francisco,1,US,3,1,Lisa P.,Quickfire,IN,
8095,8095,San Francisco,1,US,3,1,Miguel M.,Quickfire,IN,
8096,8096,San Francisco,1,US,3,1,Stephen A.,Quickfire,IN,
8097,8097,San Francisco,1,US,3,1,Tiffani F.,Quickfire,WIN,
8098,8098,San Francisco,1,US,3,0,Ken L.,Quickfire,,
8099,8099,San Francisco,1,US,3,1,Andrea B.,Elimination,WIN,
8100,8100,San Francisco,1,US,3,1,Brian H.,Elimination,OUT,
8101,8101,San Francisco,1,US,3,1,Candice K.,Elimination,WIN,
8102,8102,San Francisco,1,US,3,1,Cynthia S.,Elimination,WITHDREW,
8103,8103,San Francisco,1,US,3,1,Dave M.,Elimination,LOW,
8104,8104,San Francisco,1,US,3,1,Harold D.,Elimination,LOW,
8105,8105,San Francisco,1,US,3,1,Lee Anne W.,Elimination,LOW,
8106,8106,San Francisco,1,US,3,1,Lisa P.,Elimination,WIN,
8107,8107,San Francisco,1,US,3,1,Miguel M.,Elimination,WIN,
8108,8108,San Francisco,1,US,3,1,Stephen A.,Elimination,WIN,
8109,8109,San Francisco,1,US,3,1,Tiffani F.,Elimination,LOW,
8110,8110,San Francisco,1,US,3,0,Ken L.,Elimination,,
8111,8111,San Francisco,1,US,4,1,Andrea B.,Quickfire,IN,
8112,8112,San Francisco,1,US,4,1,Candice K.,Quickfire,IN,
8113,8113,San Francisco,1,US,4,1,Dave M.,Quickfire,IN,
8114,8114,San Francisco,1,US,4,1,Harold D.,Quickfire,IN,
8115,8115,San Francisco,1,US,4,1,Lee Anne W.,Quickfire,WIN,
8116,8116,San Francisco,1,US,4,1,Lisa P.,Quickfire,IN,
8117,8117,San Francisco,1,US,4,1,Miguel M.,Quickfire,IN,
8118,8118,San Francisco,1,US,4,1,Stephen A.,Quickfire,IN,
8119,8119,San Francisco,1,US,4,1,Tiffani F.,Quickfire,IN,
8120,8120,San Francisco,1,US,4,0,Brian H.,Quickfire,,
8121,8121,San Francisco,1,US,4,0,Cynthia S.,Quickfire,,
8122,8122,San Francisco,1,US,4,0,Ken L.,Quickfire,,
8123,8123,San Francisco,1,US,4,1,Andrea B.,Elimination,HIGH,
8124,8124,San Francisco,1,US,4,1,Candice K.,Elimination,OUT,
8125,8125,San Francisco,1,US,4,1,Dave M.,Elimination,IN,
8126,8126,San Francisco,1,US,4,1,Harold D.,Elimination,HIGH,
8127,8127,San Francisco,1,US,4,1,Lee Anne W.,Elimination,IN,
8128,8128,San Francisco,1,US,4,1,Lisa P.,Elimination,LOW,
8129,8129,San Francisco,1,US,4,1,Miguel M.,Elimination,IN,
8130,8130,San Francisco,1,US,4,1,Stephen A.,Elimination,LOW,
8131,8131,San Francisco,1,US,4,1,Tiffani F.,Elimination,WIN,
8132,8132,San Francisco,1,US,4,0,Brian H.,Elimination,,
8133,8133,San Francisco,1,US,4,0,Cynthia S.,Elimination,,
8134,8134,San Francisco,1,US,4,0,Ken L.,Elimination,,
8135,8135,San Francisco,1,US,5,1,Andrea B.,Quickfire,WIN,
8136,8136,San Francisco,1,US,5,1,Dave M.,Quickfire,IN,
8137,8137,San Francisco,1,US,5,1,Harold D.,Quickfire,IN,
8138,8138,San Francisco,1,US,5,1,Lee Anne W.,Quickfire,IN,
8139,8139,San Francisco,1,US,5,1,Lisa P.,Quickfire,IN,
8140,8140,San Francisco,1,US,5,1,Miguel M.,Quickfire,IN,
8141,8141,San Francisco,1,US,5,1,Stephen A.,Quickfire,IN,
8142,8142,San Francisco,1,US,5,1,Tiffani F.,Quickfire,IN,
8143,8143,San Francisco,1,US,5,0,Brian H.,Quickfire,,
8144,8144,San Francisco,1,US,5,0,Candice K.,Quickfire,,
8145,8145,San Francisco,1,US,5,0,Cynthia S.,Quickfire,,
8146,8146,San Francisco,1,US,5,0,Ken L.,Quickfire,,
8147,8147,San Francisco,1,US,5,1,Andrea B.,Elimination,LOW,
8148,8148,San Francisco,1,US,5,1,Dave M.,Elimination,WIN,
8149,8149,San Francisco,1,US,5,1,Harold D.,Elimination,LOW,
8150,8150,San Francisco,1,US,5,1,Lee Anne W.,Elimination,HIGH,
8151,8151,San Francisco,1,US,5,1,Lisa P.,Elimination,OUT,
8152,8152,San Francisco,1,US,5,1,Miguel M.,Elimination,LOW,
8153,8153,San Francisco,1,US,5,1,Stephen A.,Elimination,HIGH,
8154,8154,San Francisco,1,US,5,1,Tiffani F.,Elimination,WIN,
8155,8155,San Francisco,1,US,5,0,Brian H.,Elimination,,
8156,8156,San Francisco,1,US,5,0,Candice K.,Elimination,,
8157,8157,San Francisco,1,US,5,0,Cynthia S.,Elimination,,
8158,8158,San Francisco,1,US,5,0,Ken L.,Elimination,,
8159,8159,San Francisco,1,US,6,1,Andrea B.,Quickfire,IN,
8160,8160,San Francisco,1,US,6,1,Dave M.,Quickfire,IN,
8161,8161,San Francisco,1,US,6,1,Harold D.,Quickfire,IN,
8162,8162,San Francisco,1,US,6,1,Lee Anne W.,Quickfire,IN,
8163,8163,San Francisco,1,US,6,1,Miguel M.,Quickfire,IN,
8164,8164,San Francisco,1,US,6,1,Stephen A.,Quickfire,WIN,
8165,8165,San Francisco,1,US,6,1,Tiffani F.,Quickfire,IN,
8166,8166,San Francisco,1,US,6,0,Brian H.,Quickfire,,
8167,8167,San Francisco,1,US,6,0,Candice K.,Quickfire,,
8168,8168,San Francisco,1,US,6,0,Cynthia S.,Quickfire,,
8169,8169,San Francisco,1,US,6,0,Ken L.,Quickfire,,
8170,8170,San Francisco,1,US,6,0,Lisa P.,Quickfire,,
8171,8171,San Francisco,1,US,6,1,Andrea B.,Elimination,OUT,
8172,8172,San Francisco,1,US,6,1,Dave M.,Elimination,LOW,
8173,8173,San Francisco,1,US,6,1,Harold D.,Elimination,IN,
8174,8174,San Francisco,1,US,6,1,Lee Anne W.,Elimination,WIN,
8175,8175,San Francisco,1,US,6,1,Miguel M.,Elimination,LOW,
8176,8176,San Francisco,1,US,6,1,Stephen A.,Elimination,HIGH,
8177,8177,San Francisco,1,US,6,1,Tiffani F.,Elimination,HIGH,
8178,8178,San Francisco,1,US,6,0,Brian H.,Elimination,,
8179,8179,San Francisco,1,US,6,0,Candice K.,Elimination,,
8180,8180,San Francisco,1,US,6,0,Cynthia S.,Elimination,,
8181,8181,San Francisco,1,US,6,0,Ken L.,Elimination,,
8182,8182,San Francisco,1,US,6,0,Lisa P.,Elimination,,
8183,8183,San Francisco,1,US,7,1,Dave M.,Quickfire,IN,
8184,8184,San Francisco,1,US,7,1,Harold D.,Quickfire,WIN,
8185,8185,San Francisco,1,US,7,1,Lee Anne W.,Quickfire,IN,
8186,8186,San Francisco,1,US,7,1,Miguel M.,Quickfire,IN,
8187,8187,San Francisco,1,US,7,1,Stephen A.,Quickfire,IN,
8188,8188,San Francisco,1,US,7,1,Tiffani F.,Quickfire,IN,
8189,8189,San Francisco,1,US,7,0,Andrea B.,Quickfire,,
8190,8190,San Francisco,1,US,7,0,Brian H.,Quickfire,,
8191,8191,San Francisco,1,US,7,0,Candice K.,Quickfire,,
8192,8192,San Francisco,1,US,7,0,Cynthia S.,Quickfire,,
8193,8193,San Francisco,1,US,7,0,Ken L.,Quickfire,,
8194,8194,San Francisco,1,US,7,0,Lisa P.,Quickfire,,
8195,8195,San Francisco,1,US,7,1,Dave M.,Elimination,WIN,
8196,8196,San Francisco,1,US,7,1,Harold D.,Elimination,HIGH,
8197,8197,San Francisco,1,US,7,1,Lee Anne W.,Elimination,LOW,
8198,8198,San Francisco,1,US,7,1,Miguel M.,Elimination,OUT,
8199,8199,San Francisco,1,US,7,1,Stephen A.,Elimination,LOW,
8200,8200,San Francisco,1,US,7,1,Tiffani F.,Elimination,HIGH,
8201,8201,San Francisco,1,US,7,0,Andrea B.,Elimination,,
8202,8202,San Francisco,1,US,7,0,Brian H.,Elimination,,
8203,8203,San Francisco,1,US,7,0,Candice K.,Elimination,,
8204,8204,San Francisco,1,US,7,0,Cynthia S.,Elimination,,
8205,8205,San Francisco,1,US,7,0,Ken L.,Elimination,,
8206,8206,San Francisco,1,US,7,0,Lisa P.,Elimination,,
8207,8207,San Francisco,1,US,8,1,Dave M.,Quickfire,IN,
8208,8208,San Francisco,1,US,8,1,Harold D.,Quickfire,IN,
8209,8209,San Francisco,1,US,8,1,Lee Anne W.,Quickfire,WIN,
8210,8210,San Francisco,1,US,8,1,Stephen A.,Quickfire,IN,
8211,8211,San Francisco,1,US,8,1,Tiffani F.,Quickfire,IN,
8212,8212,San Francisco,1,US,8,0,Andrea B.,Quickfire,,
8213,8213,San Francisco,1,US,8,0,Brian H.,Quickfire,,
8214,8214,San Francisco,1,US,8,0,Candice K.,Quickfire,,
8215,8215,San Francisco,1,US,8,0,Cynthia S.,Quickfire,,
8216,8216,San Francisco,1,US,8,0,Ken L.,Quickfire,,
8217,8217,San Francisco,1,US,8,0,Lisa P.,Quickfire,,
8218,8218,San Francisco,1,US,8,0,Miguel M.,Quickfire,,
8219,8219,San Francisco,1,US,8,1,Dave M.,Elimination,IN,
8220,8220,San Francisco,1,US,8,1,Harold D.,Elimination,IN,
8221,8221,San Francisco,1,US,8,1,Lee Anne W.,Elimination,IN,
8222,8222,San Francisco,1,US,8,1,Stephen A.,Elimination,OUT,
8223,8223,San Francisco,1,US,8,1,Tiffani F.,Elimination,IN,
8224,8224,San Francisco,1,US,8,0,Andrea B.,Elimination,,
8225,8225,San Francisco,1,US,8,0,Brian H.,Elimination,,
8226,8226,San Francisco,1,US,8,0,Candice K.,Elimination,,
8227,8227,San Francisco,1,US,8,0,Cynthia S.,Elimination,,
8228,8228,San Francisco,1,US,8,0,Ken L.,Elimination,,
8229,8229,San Francisco,1,US,8,0,Lisa P.,Elimination,,
8230,8230,San Francisco,1,US,8,0,Miguel M.,Elimination,,
8231,8231,San Francisco,1,US,9,1,Dave M.,Quickfire,IN,
8232,8232,San Francisco,1,US,9,1,Harold D.,Quickfire,WIN,
8233,8233,San Francisco,1,US,9,1,Lee Anne W.,Quickfire,IN,
8234,8234,San Francisco,1,US,9,1,Tiffani F.,Quickfire,IN,
8235,8235,San Francisco,1,US,9,0,Andrea B.,Quickfire,,
8236,8236,San Francisco,1,US,9,0,Brian H.,Quickfire,,
8237,8237,San Francisco,1,US,9,0,Candice K.,Quickfire,,
8238,8238,San Francisco,1,US,9,0,Cynthia S.,Quickfire,,
8239,8239,San Francisco,1,US,9,0,Ken L.,Quickfire,,
8240,8240,San Francisco,1,US,9,0,Lisa P.,Quickfire,,
8241,8241,San Francisco,1,US,9,0,Miguel M.,Quickfire,,
8242,8242,San Francisco,1,US,9,0,Stephen A.,Quickfire,,
8243,8243,San Francisco,1,US,9,1,Dave M.,Elimination,WIN,
8244,8244,San Francisco,1,US,9,1,Harold D.,Elimination,HIGH,
8245,8245,San Francisco,1,US,9,1,Lee Anne W.,Elimination,OUT,
8246,8246,San Francisco,1,US,9,1,Tiffani F.,Elimination,IN,
8247,8247,San Francisco,1,US,9,0,Andrea B.,Elimination,,
8248,8248,San Francisco,1,US,9,0,Brian H.,Elimination,,
8249,8249,San Francisco,1,US,9,0,Candice K.,Elimination,,
8250,8250,San Francisco,1,US,9,0,Cynthia S.,Elimination,,
8251,8251,San Francisco,1,US,9,0,Ken L.,Elimination,,
8252,8252,San Francisco,1,US,9,0,Lisa P.,Elimination,,
8253,8253,San Francisco,1,US,9,0,Miguel M.,Elimination,,
8254,8254,San Francisco,1,US,9,0,Stephen A.,Elimination,,
8255,8255,San Francisco,1,US,11,1,Dave M.,Elimination,OUT,
8256,8256,San Francisco,1,US,11,1,Harold D.,Elimination,WIN,
8257,8257,San Francisco,1,US,11,1,Tiffani F.,Elimination,LOW,
8258,8258,San Francisco,1,US,11,0,Andrea B.,Elimination,,
8259,8259,San Francisco,1,US,11,0,Brian H.,Elimination,,
8260,8260,San Francisco,1,US,11,0,Candice K.,Elimination,,
8261,8261,San Francisco,1,US,11,0,Cynthia S.,Elimination,,
8262,8262,San Francisco,1,US,11,0,Ken L.,Elimination,,
8263,8263,San Francisco,1,US,11,0,Lee Anne W.,Elimination,,
8264,8264,San Francisco,1,US,11,0,Lisa P.,Elimination,,
8265,8265,San Francisco,1,US,11,0,Miguel M.,Elimination,,
8266,8266,San Francisco,1,US,11,0,Stephen A.,Elimination,,
8267,8267,San Francisco,1,US,12,1,Harold D.,Elimination,WINNER,
8268,8268,San Francisco,1,US,12,1,Tiffani F.,Elimination,RUNNER-UP,
8269,8269,San Francisco,1,US,12,0,Andrea B.,Elimination,,
8270,8270,San Francisco,1,US,12,0,Brian H.,Elimination,,
8271,8271,San Francisco,1,US,12,0,Candice K.,Elimination,,
8272,8272,San Francisco,1,US,12,0,Cynthia S.,Elimination,,
8273,8273,San Francisco,1,US,12,0,Dave M.,Elimination,,
8274,8274,San Francisco,1,US,12,0,Ken L.,Elimination,,
8275,8275,San Francisco,1,US,12,0,Lee Anne W.,Elimination,,
8276,8276,San Francisco,1,US,12,0,Lisa P.,Elimination,,
8277,8277,San Francisco,1,US,12,0,Miguel M.,Elimination,,
8278,8278,San Francisco,1,US,12,0,Stephen A.,Elimination,,
8279,8279,Seattle,10,US,1,1,Bart V.,Qualifying Challenge,QUALIFIED,
8280,8280,Seattle,10,US,1,1,Brooke W.,Qualifying Challenge,QUALIFIED,
8281,8281,Seattle,10,US,1,1,Carla P.,Qualifying Challenge,QUALIFIED,
8282,8282,Seattle,10,US,1,1,Chrissy C.,Qualifying Challenge,QUALIFIED,
8283,8283,Seattle,10,US,1,1,CJ J.,Qualifying Challenge,QUALIFIED,
8284,8284,Seattle,10,US,1,1,Danyele M.,Qualifying Challenge,QUALIFIED,
8285,8285,Seattle,10,US,1,1,Eliza G.,Qualifying Challenge,QUALIFIED,
8286,8286,Seattle,10,US,1,1,Jeffrey J.,Qualifying Challenge,QUALIFIED,
8287,8287,Seattle,10,US,1,1,John T.,Qualifying Challenge,QUALIFIED,
8288,8288,Seattle,10,US,1,1,Josh V.,Qualifying Challenge,QUALIFIED,
8289,8289,Seattle,10,US,1,1,Josie S.-M.,Qualifying Challenge,QUALIFIED,
8290,8290,Seattle,10,US,1,1,Kristen K.,Qualifying Challenge,QUALIFIED,
8291,8291,Seattle,10,US,1,1,Kuniko Y.,Qualifying Challenge,QUALIFIED,
8292,8292,Seattle,10,US,1,1,Lizzie B.,Qualifying Challenge,QUALIFIED,
8293,8293,Seattle,10,US,1,1,Micah F.,Qualifying Challenge,QUALIFIED,
8294,8294,Seattle,10,US,1,1,Sheldon S.,Qualifying Challenge,QUALIFIED,
8295,8295,Seattle,10,US,1,1,Stefan R.,Qualifying Challenge,QUALIFIED,
8296,8296,Seattle,10,US,1,1,Tyler W.,Qualifying Challenge,QUALIFIED,
8297,8297,Seattle,10,US,2,1,Bart V.,Quickfire,IN,
8298,8298,Seattle,10,US,2,1,Brooke W.,Quickfire,IN,
8299,8299,Seattle,10,US,2,1,Carla P.,Quickfire,IN,
8300,8300,Seattle,10,US,2,1,Chrissy C.,Quickfire,IN,
8301,8301,Seattle,10,US,2,1,Danyele M.,Quickfire,LOW,
8302,8302,Seattle,10,US,2,1,Eliza G.,Quickfire,LOW,
8303,8303,Seattle,10,US,2,1,Jeffrey J.,Quickfire,IN,
8304,8304,Seattle,10,US,2,1,John T.,Quickfire,WIN,
8305,8305,Seattle,10,US,2,1,Josh V.,Quickfire,LOW,
8306,8306,Seattle,10,US,2,1,Kristen K.,Quickfire,IN,
8307,8307,Seattle,10,US,2,1,Kuniko Y.,Quickfire,HIGH,
8308,8308,Seattle,10,US,2,1,Lizzie B.,Quickfire,IN,
8309,8309,Seattle,10,US,2,1,Micah F.,Quickfire,IN,
8310,8310,Seattle,10,US,2,1,Sheldon S.,Quickfire,HIGH,
8311,8311,Seattle,10,US,2,1,Tyler W.,Quickfire,IN,
8312,8312,Seattle,10,US,2,0,CJ J.,Quickfire,,
8313,8313,Seattle,10,US,2,0,Josie S.-M.,Quickfire,,
8314,8314,Seattle,10,US,2,0,Stefan R.,Quickfire,,
8315,8315,Seattle,10,US,2,1,Bart V.,Elimination,LOW,
8316,8316,Seattle,10,US,2,1,Brooke W.,Elimination,LOW,
8317,8317,Seattle,10,US,2,1,Carla P.,Elimination,IN,
8318,8318,Seattle,10,US,2,1,Chrissy C.,Elimination,IN,
8319,8319,Seattle,10,US,2,1,CJ J.,Elimination,LOW,
8320,8320,Seattle,10,US,2,1,Danyele M.,Elimination,IN,
8321,8321,Seattle,10,US,2,1,Eliza G.,Elimination,IN,
8322,8322,Seattle,10,US,2,1,Jeffrey J.,Elimination,OUT,
8323,8323,Seattle,10,US,2,1,John T.,Elimination,HIGH,
8324,8324,Seattle,10,US,2,1,Josh V.,Elimination,IN,
8325,8325,Seattle,10,US,2,1,Josie S.-M.,Elimination,LOW,
8326,8326,Seattle,10,US,2,1,Kristen K.,Elimination,IN,
8327,8327,Seattle,10,US,2,1,Kuniko Y.,Elimination,WIN,
8328,8328,Seattle,10,US,2,1,Lizzie B.,Elimination,IN,
8329,8329,Seattle,10,US,2,1,Micah F.,Elimination,IN,
8330,8330,Seattle,10,US,2,1,Sheldon S.,Elimination,HIGH,
8331,8331,Seattle,10,US,2,1,Stefan R.,Elimination,LOW,
8332,8332,Seattle,10,US,2,1,Tyler W.,Elimination,IN,
8333,8333,Seattle,10,US,3,1,Bart V.,Quickfire,IN,
8334,8334,Seattle,10,US,3,1,Brooke W.,Quickfire,LOW,
8335,8335,Seattle,10,US,3,1,Carla P.,Quickfire,LOW,
8336,8336,Seattle,10,US,3,1,Chrissy C.,Quickfire,IN,
8337,8337,Seattle,10,US,3,1,CJ J.,Quickfire,IN,
8338,8338,Seattle,10,US,3,1,Danyele M.,Quickfire,IN,
8339,8339,Seattle,10,US,3,1,Eliza G.,Quickfire,IN,
8340,8340,Seattle,10,US,3,1,John T.,Quickfire,IN,
8341,8341,Seattle,10,US,3,1,Josh V.,Quickfire,IN,
8342,8342,Seattle,10,US,3,1,Josie S.-M.,Quickfire,WIN,
8343,8343,Seattle,10,US,3,1,Kristen K.,Quickfire,IN,
8344,8344,Seattle,10,US,3,1,Kuniko Y.,Quickfire,LOW,
8345,8345,Seattle,10,US,3,1,Lizzie B.,Quickfire,IN,
8346,8346,Seattle,10,US,3,1,Micah F.,Quickfire,HIGH,
8347,8347,Seattle,10,US,3,1,Sheldon S.,Quickfire,IN,
8348,8348,Seattle,10,US,3,1,Stefan R.,Quickfire,HIGH,
